title,content,prompt_system,prompt_user
[食記] 台北松山-瑪黑餐酒,"[食記] 台北松山-瑪黑餐酒

大家好，我是一位喜歡探索美食的吃貨，在最近又發掘了一家位於台北松山區的隱藏好店-瑪黑餐酒，這裡真的是個讓人驚艷的餐廳。以下就讓我來分享我的食記！

🏠 餐廳名稱：瑪黑餐酒
📍 地址：台北市松山區復興北路187巷21號
📞 電話：02-2755-0408
🕒 營業時間：週二至週日 11:30-14:00、17:30-21:30（週一公休）
💰 價位：中高價位，人均約1500-2000元

📆 消費日期：2022年7月

瑪黑餐酒的裝潢別出心裁，走著一種現代工業風，但又不失溫馨感。店內的燈光照明很到位，營造出一種非常輕鬆舒適的用餐環境。

這次我們點了幾道招牌菜，其中最讓我驚豔的是他們的義式鵝肝佐松露醬汁意大利麵。鵝肝的香濃濃滑入口即化，配上松露醬汁的香氣，真是美味到讓人感動！除此之外，他們的香煎鱸魚柳、羊排排骨燉飯也都相當出色，每一口都是驚喜。

整體來說，瑪黑餐酒不僅菜色精緻美味，服務也相當親切周到，讓人感受到賓至如歸的溫暖。如果想要與摯友或家人度過一個美好的晚餐，這裡絕對是一個不容錯過的好選擇！

希望我的分享能幫助到各位美食愛好者，也歡迎大家有空來瑪黑餐酒品嚐一番，相信你也會和我一樣被他們的美食所感動！Bon Appétit！",你是美食評論家,寫一篇「[食記] 台北松山-瑪黑餐酒」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北松山 湘民小館 CP值高平價湘菜,"
[食記] 台北松山 湘民小館 CP值高平價湘菜

- 餐廳名稱：湘民小館
- 消費時間：2021年7月
- 地址：台北市松山區 XXX 路 XXX 號
- 電話：(02) XXXX-XXXX
- 營業時間：週一至週日 11:30 - 14:30, 17:30 - 21:30

在炎炎夏日的傍晚，我來到了位於台北松山的湘民小館，這間餐廳裝潢溫馨舒適，讓人感到放鬆。店內服務人員熱情周到，讓人一進門就感受到賓至如歸的氛圍。

湘民小館的湘菜絕對是一大亮點，我點了招牌口味的湘味酸湯魚和口水雞。湘味酸湯魚的湯汁酸辣開胃，魚肉鮮嫩，讓人回味無窮；口水雞則是香辣麻辣的口感讓人欲罷不能。而且，每道菜的份量都相當足夠，讓人吃得盡興又不會過飽。

這次用餐的價格也相當親民，兩個人共消費不到1000元，卻吃得很滿足。整體來說，湘民小館給我的印象是CP值極高的平價湘菜餐廳，非常推薦喜歡湘菜的朋友來品嚐。",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，標題為[食記] 台北松山 湘民小館 CP值高平價湘菜
[食記] 新竹學府路美食 168新加坡美食,"[食記] 新竹學府路美食 168新加坡美食

各位食友們好，

今天小弟要來跟大家分享一家位於新竹學府路的美食小吃店-「168新加坡美食」。這家店近期在地方美食版熱烈討論，終於趁著週末有機會前來一探究竟。

店名：168新加坡美食
地址：新竹市學府路168號
電話：03-5XXXXXX
營業時間：11:00-21:00
價位：中等價位，一人消費約250-300元

這次造訪的時間是2022年9月，整家店的裝潢相當簡約舒適，檯椅整齊乾淨，透著一股家庭小吃店的溫馨氛圍。菜單上的選擇相當豐富，從經典的星洲炒米粉、辣椒螃蟹到椒麻雞等道道經典新加坡美食應有盡有。

我們點了招牌菜-星洲炒米粉，一口咬下去就能感受到那獨特的香氣和微微的焦香味，米粉本身入味恰到好處，加上鮮嫩的蝦仁和肉片，讓人吃了欲罷不能。另外還點了一道椒麻雞，皮脆肉嫩，麻辣的調味讓人回味無窮。

整體而言，168新加坡美食不僅僅只是一家小吃店，更是一個呈現道地新加坡風味的美食選擇。無論是品質還是服務，都給予我們極佳的印象。如果你正好路過新竹學府路，不妨來這裡一試，保證讓你流連忘返！

以上是小弟對「168新加坡美食」的食記分享，希望對各位食友們有所幫助。歡迎大家認真評論、交流心得，讓更多人知道這家隱藏版的美食寶藏！

感謝觀賞！",你是美食評論家,寫一篇「[食記] 新竹學府路美食 168新加坡美食」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北士林金蓬萊遵古台菜餐廳 解鎖預定菜,"[食記] 台北士林金蓬萊遵古台菜餐廳 解鎖預定菜

各位美食朋友們，最近小編又有一家不可錯過的好去處要跟大家分享，就是位於台北士林區的金蓬萊遵古台菜餐廳！這家餐廳不僅環境優雅，更是讓人驚豔的古早味台菜美食饗宴。讓我們一起來解鎖這裡獨一無二的預定菜吧！

🏠 餐廳名稱：金蓬萊遵古台菜餐廳
📍 地址：台北市士林區 XX 路 XX 號
☎️ 電話：(02) XXXX-XXXX
⏰ 營業時間：週一至週日 11:00-21:00
💰 價位：人均約 $800-1200

金蓬萊遵古台菜餐廳的菜色多元，每一道菜都是經過主廚用心烹調過的絕妙佳餚。推薦大家試試他們的招牌菜【蒸冬粉蟲】，入口滑嫩帶著微微的甜味，絕對讓您驚艷！另外【金銀鳳梨咕嚕肉】也是深受食客喜愛的一道菜，鳳梨的甜味和肉類的香嫩完美結合，讓人忍不住一口接一口。

無論是家人聚餐、朋友相約或商務宴客，金蓬萊遵古台菜餐廳絕對是一個讓您放鬆愉快的好選擇。環境優雅服務親切，每一道菜都是驚喜的美味。快來預約一桌，品味這道台菜的精湛之處吧！

以上就是小編帶來的【食記】台北士林金蓬萊遵古台菜餐廳的內容，希望大家喜歡這家餐廳的美食和氛圍，也歡迎大家分享自己的用餐心得。記得要提前預約哦，這樣才能確保有機會品嚐到這裡的美味佳餚。期待大家的美食分享，我們下次再見囉！🍽️🎉",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 台北士林金蓬萊遵古台菜餐廳 解鎖預定菜」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 東京 後繼有人的佛心町洋食 三幸,"[食記] 東京 後繼有人的佛心町洋食 三幸

大家好，今天要跟各位推薦一家位於東京的秘藏洋食店，就是位於佛心町的「三幸」了！

🍽️ 餐廳名稱：三幸
📍 地址：東京都中央区佛心町1-2-3
📞 電話：03-1234-5678
⏰ 營業時間：週一至週日，中午 11:30 - 14:00，晚上 17:30 - 21:30
💰 價位：每人平均消費約3000日圓

這家店自開業以來，一直深受附近上班族及老饕的喜愛，擁有著悠久的歷史和口碑。走進店裡，就彷彿穿越時光隧道，回到了日本昭和時代的懷舊氛圍，老闆娘總是熱情地招待客人，讓人感受到家的溫暖。

菜單上有各種經典的洋食料理，像是經典牛排、歐姆蛋飯、牛肉麵等，每一道菜都是用心烹調，讓人垂涎欲滴。不僅份量十足，味道更是道地，讓人驚艷不已。

其中我特別推薦他們的招牌料理——「三幸日式燉牛肉」，肉質鮮嫩多汁，入口即化，搭配上醬汁的調味，絕對是美味至極！再加上店家的自製沙拉和湯品，絕對是讓人垂涎三尺。

如果你喜歡傳統的日式洋食，「三幸」絕對是不容錯過的好去處。不論是中午午餐還是晚餐聚餐，來這裡絕對能讓你品嚐到最道地的日式味道。

想要體驗道地的日式懷舊洋食，記得要來拜訪「三幸」喔！讓我們一起珍惜這樣美好的味蕾享受吧。

以上是小弟這次在「三幸」的用餐心得，歡迎大家也來分享你們的用餐經驗！Bon Appétit！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 東京 後繼有人的佛心町洋食 三幸」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 羅東 築間幸福鍋物,"[食記] 羅東 築間幸福鍋物

消費時間：2021年5月
地址：宜蘭縣羅東鎮民生路210號
電話：03-1234567
營業時間：10:00 - 21:00

在宜蘭的羅東鎮悠閒地散步後，無意間發現了築間幸福鍋物這家店。踏進店裡，映入眼簾的是清雅的和風裝潢，讓人彷彿置身於日本餐廳般的氛圍中。

服務方面，店員親切又專業，主動介紹餐點，讓人感受到賓至如歸的溫暖。點餐後，等候時間不長，服務生細心地幫忙煮好鍋物，保持食物的最佳狀態。

餐點方面，築間幸福鍋物的湯頭清爽不油膩，鮮美的食材與滋補的湯底搭配得宜，讓人一口接一口停不下來，尤其是他們的招牌豚骨湯頭，濃厚的口感令人著迷。食材新鮮，蔬菜的份量也十足，讓人吃得心滿意足。

價格方面，雖然算是稍微高階的鍋物店家，但餐點的品質和服務的水準絕對值得這個價格。一份鍋物的價格大約在500至800元之間，視季節食材有所浮動。

總的來說，築間幸福鍋物是一家值得推薦的餐廳，在美味的鍋物中感受日式風情，滿足味蕾的享受。绝對是品嘗美食的好去處！",你是美食評論家,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，標題為[食記] 羅東 築間幸福鍋物
[食記] 台南 葡吉麵包店的奶露麵包和羅宋麵包,"[食記] 台南 葡吉麵包店的奶露麵包和羅宋麵包

最近又有幸造訪了台南的著名麵包店 - 葡吉麵包店，今天想分享一下他們家的奶露麵包和羅宋麵包的口味和價位給各位食友參考。

🏠 餐廳名稱：葡吉麵包店
📍 地址：台南市中西區永福路123號
☎️ 電話：06-22223333
🕒 營業時間：週一至週日 07:00-19:00

🍞 奶露麵包
奶露麵包是葡吉麵包店的招牌之一，每次經過都會看到排隊的人潮。麵包外皮口感酥脆，內裡夾著豐富的奶露餡料，每一口都是滿滿的濃郁奶香，讓人回味無窮。這款經典的奶露麵包價格親民，一顆才50元，CP值超高！

🥖 羅宋麵包
羅宋麵包是另一款必吃的麵包，外皮焗烤得金黃酥脆，內裡鬆軟細緻，入口即化。不僅如此，這款羅宋麵包還有著濃郁的起司風味，讓人愛不釋手。一顆羅宋麵包售價70元，價格雖稍高，但絕對物超所值！

📅 消費日期：2022年10月15日

總結來說，葡吉麵包店的奶露麵包和羅宋麵包絕對是台南必吃的美食之一。環境乾淨整潔，服務親切周到，麵包口感美味，價位也相當實在。下次再到台南，記得要來品嘗這裡的招牌麵包喔！🥐🧀🥖 #台南 #葡吉麵包店 #奶露麵包 #羅宋麵包 #美食分享

（以上為個人口味評論，僅供參考，如有不符之處，請以實際體驗為主。）",你是美食評論家,寫一篇「[食記] 台南 葡吉麵包店的奶露麵包和羅宋麵包」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 高雄前鎮｜華喜爌肉飯＿瑞隆路人氣名店,"[食記] 高雄前鎮｜華喜爌肉飯＿瑞隆路人氣名店

餐廳名稱：華喜爌肉飯
地址：高雄市前鎮區瑞隆路X號
電話：07-XXXXXXX
營業時間：週一至週日 11:00 - 21:00
價位：每人平均消費約200-300元

消費日期：2022/09

今天跑去前鎮的華喜爌肉飯，一家近來在瑞隆路口開張的爌肉名店。一踏入店內，就能聞到濃濃的爌肉香氣，立刻讓人胃口大開。

華喜的爌肉飯份量十足，肉質鮮嫩多汁，加上醃製得宜的醬汁，每一口吃下去都讓人心滿意足。配菜方面有涼拌小黃瓜、小菜心等，清爽可口，讓整餐更加豐富。

值得一提的是，華喜的服務態度也相當親切周到，讓人感受到家的溫暖。整體來說，華喜爌肉飯絕對是前往前鎮必訪的美食店家，不論是單人用餐還是和家人朋友聚餐，都能品嚐到地道美味的爌肉飯。

想念起這次的美食之旅，讓人早已口水直流，期待下一次再次蒞臨華喜爌肉飯，感受那獨特的風味。絕對是一家推薦給大家的好店！

#PTT美食 #高雄美食 #爌肉飯 #華喜爌肉飯 #前鎮美食 #瑞隆路美食",你是美食熱愛者,寫一篇「[食記] 高雄前鎮｜華喜爌肉飯＿瑞隆路人氣名店」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 新加坡 東亞餐室 薄脆咖椰吐司與半熟蛋,"[食記] 新加坡 東亞餐室 薄脆咖椰吐司與半熟蛋

最近在新加坡旅行時，發現了一家隱藏在巷弄中的老字號餐廳——東亞餐室。這裡的薄脆咖椰吐司與半熟蛋絕對是讓人驚艷的美味組合！

📍 餐廳名稱：東亞餐室
📍 地址：55 Lor L Telok Kurau, Singapore 425500
📍 電話：+65 6242 8494
📍 營業時間：週一至週日，早上7點至晚上9點
💰 價位：薄脆咖椰吐司與半熟蛋套餐約新幣10元起

當我走進這家老店時，迎面飄來椰子的香氣，讓人胃口大開。這裡的咖椰吐司外皮金黃酥脆，內裡鬆軟滑嫩，搭配上濃郁的咖啡醬，絕對是早餐的最佳選擇。而蛋黃流動的半熟蛋更是讓人心花怒放，搭配吐司入口融化的口感，實在是一種享受。

除了這道招牌美食，東亞餐室還有多樣化的餐點可供選擇，無論是粥品、麵食或煎炒料理，都讓人回味無窮。而友善的服務態度更是讓人感受到家的溫暖。

如果你正計劃前往新加坡，不妨安排一趟前往東亞餐室，品嚐這道經典又美味的薄脆咖椰吐司與半熟蛋，相信絕對能讓你回味無窮！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 新加坡 東亞餐室 薄脆咖椰吐司與半熟蛋」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 桃園八德區。佳佳新埔粄條/湯圓,"[食記] 桃園八德區。佳佳新埔粄條/湯圓

餐廳名稱：佳佳新埔粄條/湯圓
地址：桃園市八德區中正東路237號
電話：03-2234567
營業時間：週一至週日 08:00-21:00
價位：粄條小碗50元，湯圓小碗40元

消費日期：2022/10/15

前陣子去了桃園八德區的佳佳新埔粄條/湯圓，絕對是一家讓人大呼過癮的小吃店！位於中正東路上的這間餐廳，從外觀看來就讓人感受到濃濃的懷舊風情，讓我有種回到童年時光的感覺。

我點了他們家招牌的粄條和湯圓，首先來說說粄條，每一片都彈牙Q彈，搭配濃郁的醬料和特製香蔥醬，口感絕佳！湯圓則是外皮Q彈內餡豐富，湯圓湯汁清甜不膩口，非常適合搭配粄條一起享用。

除了美味的小吃，價格也非常親民，每樣都在50元以內，吃得飽足又不心疼荷包，難怪生意一直那麼好！整體來說，佳佳新埔粄條/湯圓是一家我絕對會再次造訪的美食店，強烈推薦給大家！",你是美食熱愛者,寫一篇「[食記] 桃園八德區。佳佳新埔粄條/湯圓」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北 釜山宗家韓式鍋物專門店,"[食記] 台北 釜山宗家韓式鍋物專門店

餐廳名稱：釜山宗家韓式鍋物專門店

地址：台北市大安區忠孝東路四段216巷11號

電話：02-2763-6888

營業時間：週一至週日 11:30 - 14:30、17:30 - 21:30

價位：中等價位，人均約600~800元

消費日期：2022/09/15

---
📌【食記分享】釜山宗家韓式鍋物專門店🥘

📍位置：位於忠孝東路四段的釜山宗家，隱身在巷弄中，是一家專營韓式鍋物的餐廳。

🍲菜色：這次點了招牌的韓式辣炒年糕鍋和牛肉石鍋拌飯。年糕鍋湯頭香濃，搭配各種蔬菜、年糕和肉片，味道鮮美辣鮮；牛肉石鍋拌飯則是滋味十足，配上特製的醬料，非常開胃。

💰價位：雖然價位不算便宜，但份量十足，物超所值。

🕒營業時間：中午和晚上都有營業，適合用餐或聚餐。

📝心得：整體來說，釜山宗家的韓式鍋物表現都很不錯，味道道地，讓人有種置身韓國的感覺。服務態度也很親切，讓人感到溫暖。

🔗 粉絲專頁：https://www.facebook.com/Busan-Heritage-107495964322720/

推薦給喜歡韓式料理的朋友們，一定不能錯過這家韓式鍋物專門店。總評：🌟🌟🌟🌟🌟

#食記 #台北美食 #韓式鍋物 #釜山宗家 #美食分享 #餐廳推薦

--- 

這篇食記就分享到這裡，希望大家也能去品嘗一番釜山宗家的美味！🥢🍚🌶️",你是美食部落客,寫一篇「[食記] 台北 釜山宗家韓式鍋物專門店」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 黃家麥克麵線 基隆中正 魚漿包大腸的麵線,"[食記] 黃家麥克麵線 基隆中正 魚漿包大腸的麵線

最近有機會造訪了基隆市中正區的黃家麥克麵線，這家小吃店擁有不少忠實顧客，聽說他們的魚漿包大腸麵線是招牌之一，實在令人好奇，於是趁著假日前來品嘗一番。

餐廳名稱：黃家麥克麵線
地址：基隆市中正區中正路123號
電話：02-XXX-XXXX
營業時間：週一至週日 11:00 - 20:00
價位：魚漿包大腸麵線 $80 起

抵達時，店內擺設簡潔乾淨，讓人一進門就感受到親切的氛圍。我迫不及待點了一碗魚漿包大腸麵線，等待時上桌時，讓我們垂涎三尺。

這碗麵線以鮮甜的魚漿搭配彈牙的大腸，搭配的確是相當順口美味！湯頭清爽不膩口，完全讓人忍不住湯匙一匙一匙的品嚐。配料豐富，除了大腸外還有蔬菜、蔥花，整體搭配相當協調。

除了魚漿包大腸麵線外，這裡還有其他口味可供選擇，不僅價位親民，份量也十足，十分適合想要填飽肚子又想享受美食的朋友們。

總結來說，黃家麥克麵線的魚漿包大腸麵線絕對是一碗值得一試的小吃，不論是當成午餐或晚餐都是個不錯的選擇。如果你正好途經基隆市中正區，記得來這裡品嘗看看，保證不會讓你失望！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 黃家麥克麵線 基隆中正 魚漿包大腸的麵線」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 桃園 龜山 欣越園越南美食館,"
[食記] 桃園 龜山 欣越園越南美食館

嗨各位饕客們！今天小龜帶大家來到桃園龜山的一家越南美食館——欣越園，享受道地的越南料理！趁著週末，讓我們一起來品嚐這裡的美食吧！

📍餐廳名稱：欣越園越南美食館
🏠 地址：桃園市龜山區復興街20號
📞 電話：03-3289-XXXX
🕒 營業時間：週一至週日 11:00 - 21:30
💰 價位：人均消費約300~500元，價格親民又份量十足！

欣越園的菜單相當豐富，從招牌的越南河粉、米粉湯到經典的越南春捲、越南咖啡，讓人吃了一口接一口！必推的是他們家的沙拉卷，爽口的生菜搭配香噴噴的烤雞肉，沾上特製的醬汁，酥脆又美味！另外還有清爽好喝的涼拌麵，讓人在炎熱的夏天也能吃得心滿意足。

除了主餐，這裡的甜點也值得一試！甜甜的椰汁糖水檸檬片，清新又開胃；煉乳布丁更是滑順香甜，一入口即化！越南冰咖啡更是好喝，香濃的咖啡搭配奶香濃郁，好喝到停不下來！

總結來說，欣越園越南美食館不僅價格實在，更是提供地道美味的越南料理，充滿家的溫暖！無論是單人用餐或是團體聚餐，都是個不錯的選擇。趕快約朋友一起來品嚐吧！

以上就是本次的食記分享，希望各位饕客們也能來欣賞這家美食館的獨特魅力！期待看到大家的試吃心得，一同分享美食的喜悅。Enjoy your meal! 🍴🌟",你是美食熱愛者,以PTT美食版發文風格，寫一篇「[食記] 桃園 龜山 欣越園越南美食館」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台北大安 小胖好吃鹽水雞30年 靈魂雞汁,"[食記] 台北大安 小胖好吃鹽水雞30年 靈魂雞汁

餐廳名稱：小胖好吃鹽水雞
消費時間：2022/05/15
地址：台北市大安區忠孝東路四段221號
電話：02-12345678
營業時間：11:00-20:00

在台北大安區的一條鬧中取靜的街道上，藏著一家擁有30年歷史的鹽水雞老店，這就是小胖好吃鹽水雞。一踏入店內，濃郁的雞湯香氣瞬間撲鼻而來，讓人胃口大開。

首先來到桌上的招牌料理 - 鹽水雞。這份美味的鹽水雞以鮮嫩的雞肉搭配著多層次的調味滋味，每一口都充滿了濃濃的鮮香，而雞皮的口感更是酥脆可口，讓人一試難忘。一份鹽水雞的價格大約在NT$150左右，是非常超值的選擇。

除了鹽水雞，我還點了他們的招牌麻辣乾鍋。這道菜色香味俱全，辣味適中，讓人上癮。裡面除了麻辣的調味料外，還有各種新鮮的蔬菜和鮮嫩的肉片，讓整道菜更加豐富可口。此道菜的價格大約在NT$250，份量十足，適合和朋友一同分享。

最令我驚艷的是店家的靈魂雞汁，這是一種秘製的湯汁，濃郁滋味，喝下去令人感到心靈安撫。店家表示這湯汁是由高湯熬製而成，內含多種中藥材，對於身體健康有益。這份雞汁價格在NT$80，搭配著鹽水雞真是絕配。

總的來說，小胖好吃鹽水雞的餐點品質優良，服務親切周到。無論是來品嚐鹽水雞、麻辣乾鍋還是品嚐那份靈魂雞汁，都能在這裡找到味蕾的滿足。強烈推薦給大家，一定要來品嚐一番！",你是美食熱愛者,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，食記的標題為[食記] 台北大安 小胖好吃鹽水雞30年 靈魂雞汁
Fw: [食記] 高雄 京厚屋豬排專賣(夢時代店),"標題：Fw: [食記] 高雄 京厚屋豬排專賣(夢時代店)

※食記內容如下※

餐廳名稱：京厚屋豬排專賣 (夢時代店)
地址：高雄市前鎮區中華五路789號夢時代購物中心B2
電話：07-9731234
營業時間：週一至週日 11:30 - 22:00
價位：每人平均消費約400-600元

嗨大家好～本人前不久造訪了高雄的京厚屋豬排專賣店，裡頭好多道地的豬排料理，讓我一次過滿足了對豬排的渴望！來和大家分享一下我的美食心得～

首先，我點了他們家招牌京厚屋特製炙燒豬排定食，鮮嫩多汁的豬排外皮烤得酥脆，一口咬下肉汁四溢，超滿足的味蕾體驗！配菜中的沙拉和麵包都非常美味，清爽又爽口。

另外，我也點了經典的豬排咖哩飯，香氣四溢的咖哩湯底淋在豬排飯上，每一口都極具滿足感～配菜的醃漬青菜帶點酸甜，跟主菜搭配得天衣無縫。

整體來說，京厚屋的豬排料理不僅份量十足，味道也相當道地，讓我吃得不亦樂乎。價位也非常親民，是個適合全家一起享用的好去處。強烈推薦給各位豬排愛好者！

大家如果有機會來到高雄夢時代，千萬別錯過京厚屋豬排專賣店哦！不然真的會後悔錯過這麼美味的好滋味呢～

消費日期：2022/10/15
#高雄美食 #京厚屋豬排 #夢時代店 #美食分享 #豬排控 #食記分享",你是美食部落客,寫一篇「Fw: [食記] 高雄 京厚屋豬排專賣(夢時代店)」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北 忠孝復興 滿粥穗,"[食記] 台北 忠孝復興 滿粥穗

餐廳名稱：滿粥穗
地址：台北市大安區忠孝東路四段216巷6號
電話：02-8771-5630
營業時間：週一至週日 11:00-21:00
價位：中等價位

消費日期：2022/09/15

位於台北市的滿粥穗，是一家以粥品為主打的餐廳，吸引了許多食客前來品嚐。這次造訪滿粥穗，讓我有了一次愉快的用餐體驗。

首先，餐廳的環境十分溫馨舒適，讓人感受到家的溫暖。餐廳內裝潢採用了中式風格，擺設簡樸大方，讓人感到放鬆自在。而服務人員的態度也相當親切，讓人感受到賓至如歸的待遇。

接著，讓我們來談談食物。滿粥穗的粥品種類繁多，有傳統的皮蛋瘦肉粥、蝦仁玉米粥等，也有創意的泡菜豬排粥、泰式椰奶粥等，讓人目不暇給。我點了一碗滿粥穗招牌的滷肉飯粥，粥飯煮得剛好入口即化，搭配上香氣四溢的滷肉，讓我忍不住一口接一口地享用。

總結來說，滿粥穗給予我的用餐體驗相當滿意。從優質的服務到美味的粥品，都讓我感到物超所值。若您也是粥飯愛好者，不妨來滿粥穗一試，相信您也會和我一樣愛上這裡的美味。

以上是我在滿粥穗的食記分享，希望對各位食客有所幫助。若有任何問題或想要了解更多細節，歡迎留言討論哦！",你是美食評論家,寫一篇「[食記] 台北 忠孝復興 滿粥穗」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 新竹恐龍造型雞蛋糕 Dino2石頁家脆皮雞蛋,"[食記] 新竹恐龍造型雞蛋糕 Dino2石頁家脆皮雞蛋

嘿嘿各位美食好手們！今天小妹想跟大家分享一家位於新竹的超可愛雞蛋糕店──Dino2石頁家脆皮雞蛋！這裡的恐龍造型雞蛋糕真是太讓人驚艷啦，不只好吃，還超萌超有創意！

🏠 餐廳名稱：Dino2石頁家脆皮雞蛋
📍 地址：新竹市光復路二段200號
📞 電話：03-1234567
⏰ 營業時間：週一至週五 10:00 - 19:00，週六至週日 09:00 - 20:00
💰 價位：雞蛋糕單片100元起

Dino2石頁家脆皮雞蛋的雞蛋糕製作技術相當精湛，每一款恐龍造型都經過細心設計，看起來就像是活生生的小恐龍一樣！每一口鬆軟的蛋糕，還夾著鮮嫩的水果或是奶油，口感超級順滑，讓人忍不住一口接著一口迷戀起來。

如果你也是雞蛋糕的愛好者，一定不能錯過Dino2石頁家脆皮雞蛋！不僅好吃，還能拍出超療癒的美照，真是愛了愛了！快來和小妹一起來一趟恐龍造型雞蛋糕的美食之旅吧！絕對不會讓你失望的呦！",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 新竹恐龍造型雞蛋糕 Dino2石頁家脆皮雞蛋」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 金益鯊魚羹 新北瑞芳 軟絲膘配鯊魚羹米粉,"[食記] 金益鯊魚羹 新北瑞芳 軟絲膘配鯊魚羹米粉

店名：金益鯊魚羹
地址：新北市瑞芳區XXXXXX
電話：02-XXX-XXXX
營業時間：11:00-20:00（週一公休）
價位：中等價位

消費日期：2022/09/15

🍜 食記開始 🍜

位在新北瑞芳的金益鯊魚羹，是一家以鯊魚羹聞名的老字號小吃店。造訪的這一天，我點了他們家的招牌菜─軟絲膘配鯊魚羹米粉。一上桌，香氣撲鼻，讓人垂涎欲滴。

軟絲膘是由軟嫩的豬膘片與蝦仁絲經過炸過再沖冷水後做成的，口感Q彈帶有微微的脆感，搭配著濃郁的鯊魚羹湯頭，味道更加豐富。米粉煮得剛剛好，入口即化，讓人回味無窮。

鯊魚羹湯頭清甜不膩，有著深厚濃郁的鯊魚香氣，喝起來滋味十足。整體來說，這碗軟絲膘配鯊魚羹米粉清爽不油膩，適合當作午餐或晚餐的營養選擇。

如果你恰好路過瑞芳，不妨來金益鯊魚羹嚐嚐這道經典美食，保證讓你回味無窮！

🌟 綜合評分：4.5/5星 🌟

[食記] 金益鯊魚羹，讓你品嚐到道地的鯊魚美味，絕對是一家值得推薦的小吃店！走過路過千萬不要錯過這個滋味喔！

（以上文章純屬虛構，如有雷同純屬巧合）",你是美食評論家,寫一篇「[食記] 金益鯊魚羹 新北瑞芳 軟絲膘配鯊魚羹米粉」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
