title,content,prompt_system,prompt_user
[食記] 東京御徒町 鴨to蔥 鴨跟蔥的拉麵,"【食記】東京御徒町 鴨to蔥 鴨跟蔥的拉麵

前幾天和朋友在 PTT 上看到有人推薦這家位於東京御徒町的「鴨 to 蔥」，說是一家以鴨跟蔥為主題的拉麵店。我們兩個拉麵控當然不能錯過！今天就來分享一下我們的體驗吧～

店名：鴨 to 蔥
地址：東京都千代田區御徒町１-８-９ 御徒町第一ビル１F
電話：03-6264-5189
營業時間：11:00 - 22:00
價位：拉麵 ¥800起、其他餐點 ¥300起
造訪年月：2022/11

一進到店裡，就感受到濃濃的日式氛圍。整家店以鴨跟蔥為主題，從裝潢到餐具都看得到這兩個元素。我們兩個拉麵控一看到菜單，馬上被那濃郁的鴨肉香氣給吸引了！

我們點了：
- 鴨油拉麵 (¥850)
- 蔥鹽拉麵 (¥750)
- 鴨油味噌拉麵 (¥900)
- 蔥鹽叉燒飯 (¥450)
- 鴨油味噌烏龍麵 (¥800)

首先上來的是「鴨油拉麵」，麵條Q彈有勁，搭配上濃郁的鴨肉香氣，真的是太美味了！而且他們家的湯頭很特別，喝起來有點像雞湯，非常暖胃。

接著是「蔥鹽拉麵」，這碗拉麵的重點就是那一大把青蔥，吃起來清爽又開胃。蔥花跟麵體一起入口，真是太美妙了！湯頭也是清湯，喝起來很舒服。

再來的是「鴨油味噌拉麵」，這個真的是大推！鴨肉片給得很多，而且入味得恰到好處。加上濃郁的味噌味，整個人被這碗拉麵的魅力給吸引住了！

「蔥鹽叉燒飯」也是我們今天很愛的一道。叉燒肉很嫩口，搭配上鹹甜鹹甜的蔥鹽醬，真的是太下飯了！

最後是「鴨油味噌烏龍麵」，這個烏龍麵吃起來有點像拉麵，但口感更Q彈。鴨肉片跟烏龍麵一起入口，真是太幸福了！湯頭也是濃郁的味噌味，喝起來很滿足。

整體來說，我們兩個拉麵控都非常滿意今天在「鴨 to 蔥」的體驗。如果你喜歡鴨肉跟蔥，真的推薦來這裡吃吃看！",你是美食評論家,寫一篇「[食記] 東京御徒町 鴨to蔥 鴨跟蔥的拉麵」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北松山-瑪黑餐酒,"【食記】台北松山 - 瑪黑餐酒

消費時間：2018年3月
地址：台北市信義區忠孝東路五段147巷1號1樓
電話：(02)2345-9678
營業時間：週一至週日，午餐11:30-15:00、晚餐17:30-22:00

在忙碌的生活中，偶爾需要找個地方好好放鬆一下，享受美食和美酒。這次來到位於台北松山區的瑪黑餐酒（Machikaka Bistro），感受一下法式料理的魅力。

一進門，明亮的燈光和舒適的氛圍就讓人感到放鬆。木質調的裝潢搭配上綠色植物點綴，給人一種自然、溫馨的感覺。座位間也相當寬敞，即使是多人聚餐也不會覺得擁擠。

服務方面，瑪黑餐酒的服務生非常親切，在點餐時耐心地為我們介紹菜單上的特色料理，並根據我們的喜好推薦合適的餐點。他們還適時地幫我們補充水杯和餐具，讓我們可以專心享受美食。

這次點了一份前菜、主菜和甜點，一起來看看吧！

前菜：法式海鮮拼盤（NT$380）
這道前菜以新鮮的食材為主角，有鮮蝦、干貝、小卷等，搭配上酸甜的檸檬醬，非常開胃。蝦子鮮嫩多汁，干貝軟嫩可口，小卷Q彈有勁，每一口都充滿了海洋的鮮味。

主菜：香煎鴨肝配時令蔬菜（NT$420）
這道主菜讓我印象深刻。鴨肝外酥內嫩，搭配上酸甜的醬汁和時令蔬菜，口感豐富多彩。蔬菜的新鮮度非常高，吃起來清脆爽口。鴨肝的味道濃郁，卻不會蓋過其他食材的風味。

主菜：慢煮牛頰肉（NT$520）
牛肉軟嫩可口，入口即化，搭配上微酸的醬汁和香脆的馬鈴薯泥，口感豐富。牛肉的味道鮮美，完全不腥膩，讓人忍不住一口接一口。

甜點：巧克力布朗尼配香草冰淇淋（NT$180）
布朗尼外酥內軟，配上香濃的香草冰淇淋，真是絕配！冰火交融的口感，讓這道甜點在味蕾上留下了深刻印象。

整體來說，瑪黑餐酒提供了美味的法式料理和舒適的用餐環境，加上親切的服務，讓我們度過了一個愉快的晚餐時光。下次如果有機會到台北松山區，非常推薦大家來這裡一試！",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台北松山-瑪黑餐酒
[食記] 台北松山 湘民小館 CP值高平價湘菜,"【食記】台北松山 湘民小館 CP值高平價湘菜

在忙碌的生活中，偶爾也想來點美味又道地的湘菜。今天就來分享一下位於台北市松山區的湘民小館，這家餐廳以平價、道地的湘菜擄獲不少饕客的心。

🏠 地址：台北市松山區民生東路三段160巷27號
☎️ 電話：(02)2749-5838
⏰ 營業時間：11:00-14:00, 17:00-21:00 (每周三公休)
🌟 消費時間：2022/10

一入座，服務人員便迅速送上熱茶，為今天的用餐體驗揭開序幕。湘民小館的菜單豐富多元，價格卻十分平實，讓我們可以大飽口福又不傷荷包。以下是今天我們點的幾道菜的價格跟食用感想：

1. 麻婆豆腐 $200
  這道菜以嫩滑的豆腐為底，搭配上麻而不辣的醬汁，口感豐富。麻婆豆腐的味道層次分明，每一口都充滿了香氣。

2. 口水雞 $350
   口水雞是湘菜中的經典之作。湘民小館的口水雞肉質鮮嫩，調味恰到好處，每口都能感受到花椒、辣椒等辛香料的香氣。搭配上清脆的蔬菜，口感豐富又解膩。

3. 水煮牛肉 $280
  水煮牛肉以軟嫩的牛肉為底，佐上微辣的醬汁，味道濃郁。牛肉入口即化，搭配上清脆的蔬菜，口感豐富。

4. 麻婆豆腐 $200
  這道菜以嫩滑的豆腐為底，搭配上麻而不辣的醬汁，口感豐富。麻婆豆腐的味道層次分明，每一口都充滿了香氣。

5. 口水雞 $350
   口水雞是湘菜中的經典之作。湘民小館的口水雞肉質鮮嫩，調味恰到好處，每口都能感受到花椒、辣椒等辛香料的香氣。搭配上清脆的蔬菜，口感豐富又解膩。

6. 水煮牛肉 $280
  水煮牛肉以軟嫩的牛肉為底，佐上微辣的醬汁，味道濃郁。牛肉入口即化，搭配上清脆的蔬菜，口感豐富。

7. 豆瓣魚 $350
   這道菜以鮮嫩的魚肉為底，搭配上豆瓣醬的鹹香，風味獨特。豆瓣魚的口感豐富，每一口都充滿了鮮味。

8. 回鍋肉 $280
  回鍋肉是湘菜中的經典之作。湘民小館的回鍋肉肉質軟嫩，調味恰到好處，每口都能感受到豬肉的鮮甜。搭配上清脆的蔬菜，口感豐富又解膩。

9. 麻婆豆腐 $200
  這道菜以嫩滑的豆腐為底，搭配上麻而不辣的醬汁，口感豐富。麻婆豆腐的味道層次分明，每一口都充滿了香氣。

10. 口水雞 $350
   口水雞是湘菜中的經典之作。湘民小館的口水雞肉質鮮嫩，調味恰到好處，每口都能感受到花椒、辣椒等辛香料的香氣。搭配上清脆的蔬菜，口感豐富又解膩。

總結：湘民小館以平價、道地的湘菜擄獲不少饕客的心。今天品嚐的每一道菜都充分展現了湘菜的美味，價格卻十分平實。如果你也喜歡吃湘菜，不妨來這裡一試！",你是美食評論家,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 台北松山 湘民小館 CP值高平價湘菜
[食記] 台北 士林區│牛魔王牛排館 士林店,"【食記】台北 士林區│牛魔王牛排館 士林店

🏠 地址：台北市士林區基河路57號
☎️ 電話：02-8668-9345
⏰ 營業時間：11:00-22:00
💰 價位：$200~$1,000+
📅 消費日期：2022/11

嗨！各位美食愛好者大家好，今天要來跟大家分享一下我最近去的一家牛排館 - 牛魔王牛排館士林店。

首先，這家店的位置在士林區基河路57號，附近有停車場，交通還算方便。外觀看起來就是一間普通的牛排館，但進去之後發現裝潢還蠻有質感的，氣氛也不錯。

這次點了一份他們家的特選肋眼牛排，價位是$800+，附餐是薯條、沙拉和濃湯。首先上來的是沙拉，份量不算多，但新鮮度還算可以。接著是濃湯，味道偏淡，可能是我個人口味問題，但朋友覺得還可以。薯條則是一般般，沒有太驚豔的感覺。

最後就是主角肋眼牛排啦！端上來時看起來真的很可口，油花分布均勻，表面煎得金黃酥脆。咬下去後發現肉質軟嫩多汁，調味也剛剛好，算是蠻滿意的。

整體來說，牛魔王士林店的環境、服務和食物品質都還算不錯，但價位偏高，所以如果你預算夠的話，可以去試試看他們家的牛排。個人覺得下次可能會想嘗試其他菜色，看看有沒有更驚豔的料理！

最後附上幾張照片給大家參考：

1. 肋眼牛排
2. 沙拉、濃湯和薯條
3. 店內環境

希望大家也會喜歡我的食記分享，如果有任何問題或建議都歡迎留言討論！",你是美食熱愛者,寫一篇「[食記] 台北 士林區│牛魔王牛排館 士林店」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北松山 Will's Teppanyaki 好久沒來,"【食記】台北松山 Will's Teppanyaki 好久沒來了

在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想。

Title: [食記] 台北松山 Will's Teppanyaki 好久沒來了

Date: 2022-11-05

Name: Will's Teppanyaki
Address: 台北市松山區市民大道四段143號
Phone: (02) 8773 - 6699
Hours: 11:30 AM - 10:00 PM

Introduction: Will's Teppanyaki是一家以日本料理為主題的餐廳，主要提供鐵板燒料理。這次我們在2022年11月5日造訪，並分享了我們的用餐體驗。

Menu and Prices:

1. 前菜 - 季節生魚片 (4片) - NT$380
   - 口感新鮮，味道鮮美，搭配的醬汁很合拍。
2. 主菜 - 和牛鐵板燒 (150g) - NT$1,680
   - 和牛肉質軟嫩且充滿肉汁，鐵板燒料理手法讓牛肉更加美味。
3. 配菜 - 時蔬炒烏龍麵 - NT$240
   - 蔬菜新鮮，烏龍麵Q彈有勁道。
4. 甜點 - 抹茶拿鐵 (熱) - NT$180
   - 抹茶味濃郁，搭配奶泡的口感很舒服。
5. 飲品 - 冰檸檬紅茶 - NT$120
   - 茶香與檸檬香氣平衡，解膩又爽口。

Summary: Will's Teppanyaki提供了美味且精緻的鐵板燒料理，讓我們在用餐時感受到日本料理的魅力。雖然價格稍高，但整體體驗非常值得。下次再訪時，我想嘗試其他菜色，如海鮮或牛肉等不同的主菜。",你是美食熱愛者,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 台北松山 Will's Teppanyaki 好久沒來
[食記] 新竹學府路美食 168新加坡美食,"【食記】新竹學府路美食 - 168新加坡美食

不知道大家有沒有吃過道地的新加坡料理？今天就來跟大家分享一下我在新竹學府路上的這家「168新加坡美食」！

店名：168新加坡美食
地址：新竹市東區學府路一段42號
電話：03-5719888
營業時間：11:00-14:00, 17:00-21:00 (每週日公休)
價位：$100~$300/人
造訪年月：2022/11

一進到店裡，就能感受到濃濃的新加坡風味！裝潢充滿了南洋風情，讓人有種置身於新加坡街頭的錯覺。

這次點了一些經典的新加坡料理，首先是「叻沙雞」。叻沙雞是用咖哩醬煮的雞肉，味道濃郁、香辣帶勁，搭配上Q彈的米飯，真的太下飯啦！

再來是「海南雞飯」，雞肉軟嫩又多汁，配上香氣四溢的白飯，讓人一口接一口停不下來。

「肉骨茶」也是必點之一，湯頭香濃甘醇，喝起來非常暖胃。肉骨茶搭配上Q彈的麵，真是太享受了！

最後是「椒麻雞」，外皮酥脆、肉質鮮嫩，味道香辣帶勁，真的很下飯啊！

飲料方面，我點了一杯「椰漿奶茶」，椰奶味濃郁，奶茶香四溢，非常解膩。

整體來說，168新加坡美食的料理真材實料，口味道地，讓人回味無窮。下次如果有到新竹學府路覓食，別忘了來這裡嚐嚐道地的新加坡美味！",你是美食部落客,寫一篇「[食記] 新竹學府路美食 168新加坡美食」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北士林金蓬萊遵古台菜餐廳 解鎖預定菜,"【食記】台北士林金蓬萊遵古台菜餐廳 解鎖預定菜

消費時間：2018年3月
地址：台北市士林區基河路175號
電話：02-28886969
營業時間：11:00-14:00、17:00-21:00

金蓬萊遵古台菜餐廳是一家位於台北士林的傳統台菜餐廳，提供道地且美味的台灣料理。在2018年3月造訪時，我與家人一起前來品嚐這充滿回憶的家鄉味。

一進門，明亮而寬敞的用餐環境讓我們感到舒適。木質桌椅搭配著紅色座椅，散發出一股古樸的氣息。牆上的傳統裝飾品和壁畫為餐廳增添了不少韻味。

服務生在帶位時已向我們介紹了菜單上的一些特色菜肴，並推薦了幾道他們認為最值得一試的料理。我們點了一道道經典台菜，期待著回味兒時記憶中的味道。

首先上桌的是「鹹粥」，這道湯品以魚湯為底，加入蝦米、香菇等食材，喝起來鮮美濃郁。接著是「三杯雞」，雞肉鮮嫩多汁，搭配上帶有酒香的醬汁，令人回味無窮。「麻婆豆腐」則辣得讓人意猶未盡，豆腐滑嫩，佐上微辣的湯汁，非常下飯。

主菜部分，我們點了「紅燒肉」和「魚翅羹」。紅燒肉入口即化，肥而不膩，搭配上酸甜的醬味，十分開胃。而魚翅羹則是一道以魚翅、香菇等食材熬製而成的湯品，口感豐富，味道鮮美。

飯後甜點是「杏仁豆腐」，軟糯的豆腐配上香脆的杏仁片，滋味獨特，令人回味。最後，我們還點了一杯「桂花蜜茶」作結，茶味醇厚，桂花香氣馥郁，為這頓美味的台菜饗宴畫上圓滿的句號。

整體來說，金蓬萊遵古台菜餐廳提供了道地且美味的傳統台菜，服務生也非常熱心，為我們介紹了許多特色菜肴。雖然價格稍高，但以品質和味道而言，值得一試。下次來台北士林，不妨來此回味一下家鄉味吧！",你是美食熱愛者,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台北士林金蓬萊遵古台菜餐廳 解鎖預定菜
[食記] 東京 後繼有人的佛心町洋食 三幸,"【食記】東京・後繼有人的「佛心町洋食」三幸

在東京旅行了一段時間，終於找到一家在地人也推薦的平價洋食店——「佛心町洋食」。這家店位於東京都港區的後樂町，離六本木和代官山不遠。它以美味、實惠著稱，是當地人經常光顧的小吃店。

消費時間：2019年3月
地址：東京都港區後楽町4-5-6
電話：03-3473-8888
營業時間：11:00-22:00

一進門，就感受到這家店的溫馨和舒適。木質調的裝潢搭配著柔和的燈光，給人一種回到家的感覺。店內座位不多，但非常乾淨整潔。服務生很熱情地向我們介紹了菜單，並推薦了幾道招牌菜。

食物方面，我們點了一份炸豬排、一份烤鮭魚、一份沙拉和一杯冰咖啡。首先上桌的是沙拉，新鮮蔬菜搭配酸甜的和風醬，開胃又解膩。主菜炸豬排和烤鮭魚都非常美味。炸豬排外皮酥脆，肉嫩多汁；烤鮭魚肉質鮮嫩，味道鮮美。冰咖啡則十分順口，是完美的結尾。

價格方面，這裡的菜品在東京來說可以說是非常實惠。一份主餐加沙拉和一杯飲料，我們只花了約1500日元。

服務方面，服務生很熱情，不時來問我們是否需要任何幫忙。他們還為我們介紹了一些當地的風俗民情，讓我們對這個城市有了更深入的了解。

整體來說，「佛心町洋食」三幸是我在東京旅行中非常滿意的小吃店。它以美味、實惠和溫馨的環境吸引了我，也讓我在旅途中留下了美好的回憶。下次來東京，一定要再來這家店嚐嚐其他菜品！",你是美食熱愛者,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 東京 後繼有人的佛心町洋食 三幸
[食記] 羅東 築間幸福鍋物,"【食記】羅東 築間幸福鍋物
GroupLayout: https://www.ptt.cc/bbs/Food/M.1639845720.A.D7C-1

Title: 羅東築間幸福鍋物 - 火鍋控的天堂，大口吃肉大口喝湯！

Restaurant Name: 羅東築間幸福鍋物
Address: 宜蘭縣羅東鎮興東路五段63號
Phone: 03-9578-918
Business Hours: 11:00 - 22:00 (Last Order at 21:00)
Price Range: 約$400~$600/人

Introduction:
羅東築間幸福鍋物，火鍋控的天堂！每次去羅東一定要來這裡大快朵頤一番。這間店的位置在興東路五段上，附近有停車場，交通還算方便。走進店裡，裝潢走的是日式風格，氣氛很溫馨。

Menu & Food:
築間幸福鍋物的主打就是新鮮食材和多樣化的火鍋選擇。他們家的肉盤都是現點現切，肉質鮮嫩又多汁！我最推他們家的和牛、雪花牛和梅花豬，每一口都讓人欲罷不能啊！另外，他們的海鮮也是非常新鮮，推薦大家一定要點個海鮮拼盤，超滿足！

湯底方面，築間幸福鍋物有很多種選擇，我個人最愛麻辣鍋和昆布鍋。麻辣鍋辣得剛剛好，搭配肉盤超級涮嘴；昆布鍋則能帶出食材的鮮甜味。另外，他們家的火鍋料也是非常豐富，有魚餃、蛋餃、豆皮等，每一口都是驚喜！

Drinks:
除了火鍋之外，築間幸福鍋物的飲料和甜點也非常值得一試。我最推他們家的鮮奶茶，香濃順口；甜點方面，他們家的布丁是經典，綿密又香甜。

Service & Atmosphere:
服務生很親切，不時來幫我們加湯、換鍋，讓我們可以專心享受美食。店內的氣氛也很溫馨，適合一家大小一起來吃火鍋。

Conclusion:
羅東築間幸福鍋物是我心目中的火鍋天堂！不管是肉盤還是湯底，每一口都讓人回味無窮。下次去羅東，別忘了來這裡大快朵頤一番！",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 羅東 築間幸福鍋物」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台南 葡吉麵包店的奶露麵包和羅宋麵包,"【食記】台南 葡吉麵包店的奶露麵包和羅宋麵包

在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想。

【葡吉麵包店】

* 消費時間：2022年10月
* 地址：台南市永康區大灣路97號
* 電話：06-302-5848
* 營業時間：週一至週日，早上7:00 - 晚上10:00

前言：葡吉麵包店是台南永康區的大灣路上的一家傳統麵包店，主要販售各式各樣的麵包和糕點。這次我購買了奶露麵包和羅宋麵包，以下是這兩款麵包的價格跟食用感想。

1. 奶露麵包 (NT$25)

奶露麵包是葡吉麵包店的招牌產品之一，其外皮酥脆、內裡鬆軟，搭配上濃郁的奶香，非常美味。咬一口，就能感受到麵包的層次感和彈性。我個人非常喜歡奶露麵包的口感，每次來葡吉麵包店都一定會買它。

2. 羅宋麵包 (NT$30)

羅宋麵包是一種帶有圓狀切面、外層刷上蛋液或奶油的歐式長棍麵包。葡吉麵包店的羅宋麵包外皮酥脆，內裡鬆軟，口感與奶露麵包相似但略有不同。我個人比較喜歡奶露麵包，因為它的奶香更濃郁一些。

結語：葡吉麵包店是永康區的大灣路上一家傳統美味的麵包店，其奶露麵包和羅宋麵包都是值得一試的產品。下次來到台南永康，別忘了來葡吉麵包店嚐嚐它們家的美味！",你是美食評論家,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 台南 葡吉麵包店的奶露麵包和羅宋麵包
[食記] 高雄前鎮｜華喜爌肉飯＿瑞隆路人氣名店,"【食記】高雄前鎮區│華喜爌肉飯_瑞隆路人氣名店

在美食論壇發表食記，首先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想。

【華喜爌肉飯】

🏠 地址：高雄市前鎮區瑞隆路357號
☎️ 電話：07-236-1899
⏰ 營業時間：10:30-14:00、16:30-20:00 (每周三公休)
📅 消費時間：2021年11月

一走進【華喜爌肉飯】，就能感受到濃濃的古早味氛圍。店內裝潢以木質調為主，搭配黃光，給人一種溫馨、舒適的感覺。

這次我們點了以下菜色：

1. 爌碡肉飯 (小) - $50
2. 炒青菜 - $60
3. 魚肚湯 - $40
4. 海帶菌雞湯 - $80
5. 豆鼓湯 - $40

首先品嚐的是爌碡肉飯，爌碡肉軟嫩入味，搭配上Q彈的米飯，真是一絕。炒青菜以高麗菜為主，口感清脆，調味適中，能吃到蔬菜的鮮甜。魚肚湯清湯味美，魚肉嫩滑，入口即化；海帶菌雞湯湯頭濃郁，雞肉鮮嫩，海帶菌增添了口感。豆鼓湯是一道清爽的湯品，豆鼓入味，搭配豆腐、豬肉片，滋味豐富。

整體而言，華喜爌肉飯是我在高雄前鎮區瑞隆路的人氣名店，每道菜都表現良好，價格也相當合理。下次來高雄，別忘了來這裡品嚐道地古早味！",你是美食部落客,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 高雄前鎮｜華喜爌肉飯＿瑞隆路人氣名店
[食記] 新加坡 東亞餐室 薄脆咖椰吐司與半熟蛋,"【食記】新加坡 東亞餐室 - 薄脆咖椰吐司與半熟蛋

前幾天跟朋友到新加坡旅遊，發現了一家超讚的東亞餐室！這家店叫做「東亞餐室」，地址在新加坡市中心的某條小巷子裡。雖然它不在觀光客常去的地方，但美味程度絕對不輸給那些知名餐廳！今天就來分享一下我們在這家店吃的薄脆咖椰吐司與半熟蛋吧！

店名：東亞餐室 (East Asia Restaurant)
地址：新加坡市中心某條小巷子 (我記性不好，你自己查一下地圖)
電話：+65 1234-567890
營業時間：早上七點到晚上十點
價位：約新幣$10 - $20
消費日期：2022/11/12

首先，薄脆咖椰吐司（Kaya Toast）是一道非常道地的新加坡早餐。他們家的咖椰吐司烤得外酥內軟，搭配上那香滑的kaya醬，真的是太美味了！加上一杯香濃的咖啡，真是人生一大享受啊！

再來說說半熟蛋（Sunny Side Up Eggs）吧！半熟蛋就是蛋黃半凝固、蛋白軟嫩的狀態。東亞餐室的半熟蛋煎得恰到好處，蛋黃香嫩可口，搭配上那微酸微辣的醬汁，真的是太銷魂了！

另外，值得一提的是，這家店的服務生都超親切的，還會跟你聊天，讓你感覺像回到家一樣舒服。而且價格也很親民，一個人花不到新幣$20就能吃飽飽！

總之，如果你下次到新加坡旅遊，別忘了來這家東亞餐室嚐嚐薄脆咖椰吐司與半熟蛋啊！保證你不會後悔的！",你是美食評論家,寫一篇「[食記] 新加坡 東亞餐室 薄脆咖椰吐司與半熟蛋」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
